Unnamed: 0,0.0,0.0166666666666666,0.0.1,0.0.2,2.8833333333333333,8.0,2,26.96666666666667,5:0,13:0,0.0.3,0.0.4,0.0.5,0.0.6,2.1,Date,Going-out,Cooking,Eating,Bathing,Other,Sleeping,pred,timeLeft,sleepStart,sleepEnd,goingoutLengthPre,cookingLengthPre,eatingLengthPre,bathingLengthPre,otherLengthPre
2023年03月31日 02:06:20,0.0,0.0333333333333333,0.0,0.0,2.8666666666666667,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:20,0.0,0.05,0.0,0.0,2.85,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:21,0.0,0.0666666666666666,0.0,0.0,2.833333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:21,0.0,0.0833333333333333,0.0,0.0,2.8166666666666664,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:21,0.0,0.1,0.0,0.0,2.8,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:21,0.0,0.1166666666666666,0.0,0.0,2.783333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:22,0.0,0.1333333333333333,0.0,0.0,2.7666666666666666,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:22,0.0,0.2,0.0,0.0,2.7,8.0,1.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:22,0.0,0.1666666666666666,0.0,0.0,2.7333333333333334,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:22,0.0,0.2166666666666666,0.0,0.0,2.683333333333333,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:23,0.0,0.25,0.0,0.0,2.65,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
2023年03月31日 02:06:23,0.0,0.2666666666666666,0.0,0.0,2.6333333333333333,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,2023年03月31日 02:06:23,0.0,0.2833333333333333,0.0,0.0,2.6166666666666667,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:24,0.0,0.35,0.0,0.0,2.55,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:24,0.0,0.4,0.0,0.0,2.5,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
7,5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,2023年03月31日 02:06:25,0.0,0.3666666666666666,0.0,0.0,2.533333333333333,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:25,0.0,0.3166666666666666,0.0,0.0,2.583333333333333,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:25,0.0,0.3,0.0,0.0,2.6,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:26,0.0,0.2833333333333333,0.0,0.0,2.6166666666666667,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:26,0.0,0.25,0.0,0.0,2.65,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:26,0.0,0.2166666666666666,0.0,0.0,2.683333333333333,8.0,3.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:26,0.0,0.1833333333333333,0.0,0.0,2.716666666666667,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:27,0.0,0.1666666666666666,0.0,0.0,2.7333333333333334,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:27,0.0,0.1333333333333333,0.0,0.0,2.7666666666666666,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:28,0.0,0.1166666666666666,0.0,0.0,2.783333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:28,0.0,0.0833333333333333,0.0,0.0,2.8166666666666664,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:28,0.0,0.0666666666666666,0.0,0.0,2.833333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:28,0.0,0.05,0.0,0.0,2.85,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:29,0.0,0.0166666666666666,0.0,0.0,2.8833333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:29,0.0,0.0,0.0166666666666666,0.0,2.8833333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:29,0.0,0.0,0.0333333333333333,0.0,2.8666666666666667,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:30,0.0,0.0,0.0666666666666666,0.0,2.833333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:30,0.0,0.0,0.1,0.0,2.8,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:30,0.0,0.0,0.1166666666666666,0.0,2.783333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:30,0.0,0.0,0.15,0.0,2.75,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
5:0,13:0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,2023年03月31日 02:06:31,0.0,0.0,0.2,0.0,2.7,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:31,0.0,0.0,0.2166666666666666,0.0,2.683333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:32,0.0,0.0,0.2666666666666666,0.0,2.6333333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:32,0.0,0.0,0.2333333333333333,0.0,2.6666666666666665,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:32,0.0,0.0,0.2833333333333333,0.0,2.6166666666666667,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:32,0.0,0.0,0.3166666666666666,0.0,2.583333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:33,0.0,0.0,1.3166666666666669,0.0,1.5833333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:34,0.0,0.0,0.3166666666666666,0.0,2.583333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:35,0.0,0.0,0.3166666666666666,1.0,1.583333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:36,0.0,0.0,0.3166666666666666,0.0,2.583333333333333,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
,,,,,,,,,,,,,,,,2023年03月31日 02:06:37,0.0,0.0,0.3166666666666666,0.0166666666666666,2.5666666666666664,8.0,2.0,26.96666666666667,5:0,13:0,0.0,0.0,0.0,0.0,2.1
